id,trigger,conditions,script,text,options,notes
jdp_penroseMaerulaGargoyleReturnPenroseCont3,DialogOptionSelected,"$option == jdp_penroseMaerulaGargoyleReturnPenroseCont3","SetPersonHidden gargoyle true
SetTextHighlights ""Recovered - Penrose-class Specifications""
$global.jdp_penroseHasData = true","They crouch down to pick up the datacore, tossing it to you underarm. ""Well, Captain $playerFirstName, I suspect you have a new quest,"" Gargoyle's arms cross with a satisfied look, ""I think I'll be seeing you on the Holo-feeds when people find out about this project, so go have fun!""

Their tone shifts slightly. ""Now get out of my house! I have a new toy to play with! Oh, and you aren't keeping this comms ID. Bring a sponsor next time!""

Recovered - Penrose-class Specifications","100:defaultLeave:Leave",
"#END Gargoyle",,,,,,
"#END Maerula Route",,,,,,
,,,,,,
# Gargoyle Route,,,,,,
jdp_penroseGargoyleGreeting,PickGreeting,"$id == gargoyle
$jdp_PRreturnHere score:30000
$global.gaKA_missionCompleted","ShowPersonVisual","You enter the ID, hand hovering over a glowing 'confirm' sigil. Your comms officer nods, ready to respond to whatever surprises Gargoyle thinks would be amusing to send through the link this time.

The display resolves from a mesmerizing fractal battleground to a familiar face grinning impishly at you. ""Ah, $playerFirstName! Are you back to find something interesting to do? I've got all sorts of wonderful ideas.""","jdp_penroseGargoyleCont:""Actually, I have something interesting for you instead.""",
jdp_penroseGargoyleCont,DialogOptionSelected,"$option == jdp_penroseGargoyleCont",,"""Oh really now? How bold of you, Captain $playerFirstName, to presume to know what I would find interesting."" The Hacker lounges in a chair in their... Office? When did Baird give Gargoyle an office? Maybe they got that teaching position afterall.

""Still, despite the insolence you have shown me I am intrigued, but who is this really for?"" they stop to think. 

""Baird would just talk directly, Arroyo would never come to talk directly, Zunya doesn't talk at all anymore..."" They smile, impish and proud.  ""It's for you, isn't it Captain? This is a personal project! Ooh I never thought I would see such agency from my favourite distraction. What is it? Tell me!""","jdp_penroseGargoyleCont2:""I want this file decrypted.""",
jdp_penroseGargoyleCont2,DialogOptionSelected,"$option == jdp_penroseGargoyleCont2",,"Gargoyle stares at you, bewildered, they do not even attempt to hide their disappointment. ""Captain, you're boring!"" they extend the syllable on boring like a petulant child. ""Sell it to me more! You can take an encrypted file to anyone, why is this one worthy of the great Gargoyle's attention?""

The Hacker spins in their chair, rattling off question after question after question. ""What is the file? Where did it come from, what does it do? Why do you want it?"" 

""You're so direct, so artless, so bland. Lets start again, and make it fun this time!""","jdp_penroseGargoyleMindDeath:""Opening it induced mind-death in an alpha-level AI.""",
jdp_penroseGargoyleMindDeath,DialogOptionSelected,"$option == jdp_penroseGargoyleMindDeath","FireAll jdp_penroseGargoyleCoreOptions","""Now that is interesting! And you said it so intelligently too! Did one of your drones coach you beforehand? No doubt you planned to play on my ego too."" 

The Hacker puts on what could charitably be called 'an attempt' at mimicking your voice, exaggerating a nasal quality you hope isn't anything like what you really sound like. ""Want to prove you're smarter than an alpha-level AI, Gargoyle? I have a file that totally mind melted a guy and I want you to open it for me!""

They keep spinning in their chair. ""You know me too well Captain, I'm in! On one condition, I want the dead core."" they giggle unnervingly. ""Oh-ho I can have all kinds of fun with something like that!""",,
jdp_penroseGargoyleOptionPayment,jdp_penroseGargoyleCoreOptions,"!$jdp_gargoyleCorePayment",,,"jdp_penroseGargoyleOptionPaymentCont:""Can't I just pay you normally?""",
jdp_penroseGargoyleOptionPaymentCont,DialogOptionSelected,"$option == jdp_penroseGargoyleOptionPaymentCont","$jdp_gargoyleCorePayment = true
FireAll jdp_penroseGargoyleCoreOptions
","Gargoyle looks at you like you're an absolute moron. ""No. Because, Captain $playerFirstName,"" they decide to enunciate each word, the effect is immensely patronising. ""I. Want. The. Core.""

They continue ""I have plans for it, you don't. It's simple really, really simple. So simple once its explained you'll get it, I believe in you."" 

""Its useful to me, useless to you, and isn't something credits can buy. Therefore, now this is the important part so pay attention! It's a perfect bargaining chip for you! Give-it-to-me, and I'll decode the file.""",,
jdp_penroseGargoyleOptionHow,jdp_penroseGargoyleCoreOptions,"!$jdp_gargoyleCoreHow",,,"jdp_penroseGargoyleOptionHowCont:""How do you know I still have it?""",
jdp_penroseGargoyleOptionHowCont,DialogOptionSelected,"$option == jdp_penroseGargoyleOptionHowCont","$jdp_gargoyleCoreHow = true
FireAll jdp_penroseGargoyleCoreOptions
","""I know lots of things about you, Captain $playerFirstName. You're an important player, more important than Daud, Baird, Sun, and anyone else in my eyes! And you never know when someone might need to know where an important player is, or what wonderous treasures are in their cargo hold under 'Special Salvage'."" 

""But don't worry, $playerFirstName, all I want from you today is the core."" They see your expression. ""Captain! Do I think too much of you? You know I trace your accounts, you should have expected this!"" they motion seal their lips. ""I won't tell a soul about this blunder on your part.""

You mime to your technology officer to do a full sweep of the $shipOrFleets systems once this conversation is over.

""I saw that! You naughty Captain you! Don't worry, I don't take offence, it will be much more fun now you're fighting back!""",,
jdp_penroseGargoyleOptionHegemony,jdp_penroseGargoyleCoreOptions,"!$jdp_gargoyleCoreHegemony",,,"jdp_penroseGargoyleOptionHegemonyCont:""The Hegemony can't find out about this, or anyone.""",
jdp_penroseGargoyleOptionHegemonyCont,DialogOptionSelected,"$option == jdp_penroseGargoyleOptionHegemonyCont","$jdp_gargoyleCoreHegemony = true
FireAll jdp_penroseGargoyleCoreOptions
","They sigh dramatically, ""Now that I 'work here' and have an 'official contract' and need to 'pay taxes' I hear from the Hegemony quite a lot. The only reason I haven't thrown myself into one of the experimental micro-singularities four floors down is because I get to mess with the bumbling morons they send. They don't even know who I am! Me, the real Gargoyle!"" Gargoyle spins in their chair.

They continue, slightly more serious. ""It's by my design of course, but it is funny how blindly they trust Domain Ident Chips. The Domain has been gone for hundreds of years you goons! No way that system is getting patches,"" they make a noise like they remembered something funny. ""And that tax return calculator they have - oh boy, I became the best paid Academician here once I found out about that.""

""No. Nobody will find about about this, Captain $playerFirstName. This commlink isn't even going through the Academy system, as far as everyone else is concerned you're on a date with Alviss.""",,
jdp_penroseGargoyleOptionAccept,jdp_penroseGargoyleCoreOptions,,,,"jdp_penroseGargoyleOptionAcceptCont:Have the core transferred.",
jdp_penroseGargoyleOptionAcceptCont,DialogOptionSelected,"$option == jdp_penroseGargoyleOptionAcceptCont","AddRemoveAnyItem SPECIAL jdp_dead_alpha -1","Your quartermaster has a cargo team load Pendragon's dead core onto a shuttle slaved to Gargoyle's control. Once the crew are off the shuttle it leaves your cargo bay and goes dark. ""No peaking!"" The hacker exclaims, wagging a finger. As their hand waves past the holo-recorder you notice one of the many interface nodules embedded in their skin is in use, connected by a cable to something out of view, likely the control for the shuttle. 

It seems useless to even try tracing the signal or the shuttle, Gargoyle is probably in your sensor systems and obfuscating any actionable data anyway. You opt to simply wait. A few minutes later the shuttle returns empty and you order a sweep of its systems.

""Now that that's settled, its time for my part of the deal! Where did this file come from anyway?""","jdp_penroseGargoyleDecrypt:""Omega, seemingly. Transferring by comm-link now.""",
jdp_penroseGargoyleDecrypt,DialogOptionSelected,"$option == jdp_penroseGargoyleDecrypt",,"Gargoyle seems ecstatic, you get a strange feeling of deja vu. ""I love it! A glorious test!"" 

They ramp up their dramatic flair to the maximum, seems its storytime. ""There's lots of salvagers logs detailing conversations with the Remnants, those unexploded mines of sentient beings. They ask for the same thing every time, over and over and over and over calling out for mommy Omega. Nobody ever knows what they're talking about but they ask anyway, the fruitcakes, imagine having so little self awareness,"" they wink.

""Some interesting Tri-tachyon memos have very dramatic things to say about this 'machine god', the Luddies do too. Talking about it is the only time those bloodsuckers and morons ever do anything fun!"" Gargoyle pauses, their comms display is quickly crowded out by a stream of encrypted data and a moment later reference panels, code snippets and visualised lists.","jdp_penroseGargoylePossible:""Is it possible?""
jdp_penroseGargoyleTime:""How long will it take?""",
jdp_penroseGargoylePossible,DialogOptionSelected,"$option == jdp_penroseGargoylePossible",,"They mimic your voice again, ""is it possible?"" 

""Of course its possible! You've brought it to me, I will make it possible! Captain $playerFirstName, cracking this very well might be the greatest challenge I will ever face, anyone, will ever face! It will be magnificent, a beautiful puzzle, cracking the Fractal Theorem. A test of faith if you will, from our Lord Omega,"" they chuckle to themselves idly. 

""Go attend a lecture, learn something so that you don't need to be coached on smart talk next time, I'll be done in a few hours, call you back!"" They extend the syllable on back, it rings on your ears slightly","0:jdp_penroseGargoyleHangUp:""I'm sorry, what-""",
jdp_penroseGargoyleTime,DialogOptionSelected,"$option == jdp_penroseGargoyleTime",,"""A few hours at most, cause you've brought it to me. It will go faster with me than anyone else. Captain $playerFirstName, cracking this very well might be the greatest challenge I will ever face, anyone, will ever face! It will be magnificent, a beautiful puzzle, cracking the Fractal Theorem. A test of faith if you will, from our Lord Omega,"" they chuckle to themselves idly. 

""Go attend a lecture, learn something so that you don't need to be coached on smart talk next time, I'll be done in a few hours, call you back!"" They extend the syllable on back, it rings on your ears slightly","0:jdp_penroseGargoyleHangUp:""I'm sorry, what-""",
jdp_penroseGargoyleHangUp,DialogOptionSelected,"$option == jdp_penroseGargoyleHangUp","ShowPersonVisual false jdp_deadcomm","They cut the commlink without warning. You couldn't really see Gargoyle past the visual noise of their notes and instances regardless, but its still very rude.","1:jdp_penroseGargoyleCallBack:Call Gargoyle back.
2:jdp_penroseGargoyleStall:Find something to pass the time.
3:jdp_penroseGargoyleVoice:""Do I really sound like that?""",
jdp_penroseGargoyleVoice,DialogOptionSelected,"$option == jdp_penroseGargoyleVoice",,"Your comms officer snickers. ""Not at all Captain, not at all.""

You overhear some of the junior officers at the farthest station try their hand at impersonating your voice, it seems petty to call them on it.","0:jdp_penroseGargoyleCallBack:Call Gargoyle back.
1:jdp_penroseGargoyleStall:Find something to pass the time.
",
jdp_penroseGargoyleCallBack,DialogOptionSelected,"$option == jdp_penroseGargoyleCallBack","$jdp_penroseCalledGargoyleBack = true
ShowPersonVisual false gargoyle","Gargoyle answers the commlink with a groan. ""What do you want? Just let me do what you asked in peace.""

""You didn't bug me like this about the Archive,"" they murmur.","0:jdp_penroseGargoyleCallBackDeath:""The last thing I asked to do this died!""
1:jdp_penroseGargoyleCallOwed:""I'm entitled to be informed of your progress.""",
jdp_penroseGargoyleCallBackDeath,DialogOptionSelected,"$option == jdp_penroseGargoyleCallBackDeath",,"The Hacker coos, ""Aw! Captain $playerFirstName, you do care! Don't you worry your empty little head about me Captain, I'm much more resilient than our friend here,"" they motion behind them, presumably in the vague direction of Ochre Pendragon's core. 

""Smarter too!"" They add, cheerfully. ""I'll win against this mind-blasting program, don't despair. Now get put of my feed so I can actually do it."" Gargoyle turns deadly serious, ""I won't start working until you cut this link.""","jdp_penroseGargoyleCallWhy:""Why can't I watch you work?""",
jdp_penroseGargoyleCallOwed,DialogOptionSelected,"$option == jdp_penroseGargoyleCallOwed",,"""No, you aren't, Captain,"" they sigh theatrically. ""The youth of today just can't be patient. Its sad really, to see how we've poisoned them."" Gargoyle looks into the holo-recorder wistfully, and waves their hand to deactivate the visual assault of notes and code snippets.

""You aren't paying me. I owe you nothing but the data once I'm done. I won't start working until you leave this call. Go hang out with Alviss or something.""","jdp_penroseGargoyleCallWhy:""Why can't I watch you work?""",
jdp_penroseGargoyleCallWhy,DialogOptionSelected,"$option == jdp_penroseGargoyleCallWhy",,"""Because I have enough people studying my work now that I work at an academy!"" Gargoyle exclaims, exasperated.

""I miss not having to talk people through what I'm doing!"" they pout a little. ""I just want to get lost in the problem solving for a bit! Its fun to gloat sometimes but its boring me now. Go away!"" 

Gargoyle smiles slightly. ""I know! I'll just remove my ID from your comms! I'll open a connection when I crack the file $playerFirstName. Bye!"" they extend the last syllable of bye as they dramatically cut the commlink.","jdp_penroseGargoyleStall:Find something to pass the time.",
jdp_penroseGargoyleStall,DialogOptionSelected,"$option == jdp_penroseGargoyleStall","HideVisual","Rayan Arroyo taught you to always push back against Gargoyle, but that was in reference to The Gargoyle, a freewheeling hacker of legend. Its hard to tell if that person still exists, they work for an academic institution now, with an office and a contract. The old Gargoyle would rather die than work a day in their life, although you suspect that might not have been entirely serious. You idly wonder to what extent the new environment has actually changed them.

Regardless, you've dealt with Gargoryle enough to know that they'll get the job done, all that remains is to decide what to do with the next few hours.","jdp_penroseGargoyleStallCont:Take a shuttle down to the station.",
jdp_penroseGargoyleStallCont,DialogOptionSelected,"$option == jdp_penroseGargoyleStallCont","ShowImageVisual ""galatia_academy""
FireAll jdp_penroseGargoyleWaitOption","Your comms officer helpfully mutes the chirpy, automated vid-feed presenting a bowdlerized history of the Galatia Academy, likely recoiling at the idea of listening to it on loop for the next however long. Your request to the docking queue is approved after around an hour.

The landing promenade is filled with modest civilian transports, a few high-end personal craft, and, at the far end, a row of freighters offloading supplies. A junior academy agent greets you in a landing lounge, their promotional paraphernalia is quickly forced into your hands.

Skimming the article briefly, nothing particularly notable attracts your attention beyond it being a paper object, the archaic media is simply a vehicle for yet more censored history. You hand it off to your staff so as to not be seen throwing it away by the academy agent.",,
jdp_penroseWaitingOptionLecture,jdp_penroseGargoyleWaitOption,,,,"jdp_penroseWaitingLecture:Sneak into a lecture hall.",
jdp_penroseWaitingLecture,DialogOptionSelected,"$option == jdp_penroseWaitingLecture","ShowImageVisual ""galatia_academy""
FireBest jdp_penroseTheare","You elect to leave your guards behind with the shuttle to attract less attention, you probably already push the reasonable limits on being a mature student. After meandering through the Acadamy halls for a few minutes, you decide simply to enter the first lecture theatre you see. 

Th-5-DH-02 seems as good as any.

Notably, the door is on a hinge rather than actuators, presumably to not disturb the lecturer when students arrive late.",,
jdp_penroseWaitingLectureNoBlacksiteOption,jdp_penroseTheare,"!$global.jdp_exploredHiroc",,,"jdp_penroseWaitingLectureNoBlacksite:Enter the Theatre",
jdp_penroseWaitingLectureNoBlacksite,DialogOptionSelected,"$option == jdp_penroseWaitingLectureNoBlacksite","ShowPersonVisual false jdp_paolo","Pushing through the door you take a seat at the end of a row and look up to see an immense holo-projection of the Domain of Man, presumably pre-Collapse. The detail is staggering and the scale almost dizzying, the vastness of the Domain's former influence rotates before you, seemingly immutable despite the Collapse. The Academy databanks must be impeccable, everything you know to look for is accounted for. 

From the seat of power in Thuban through Aquila, Van Manaan and Polaris all the way to the Persean Sector and our closest neighbours in the Auriga Sector. 

It is humbling to think that all of those systems may be like Persea, bitterly fighting for survival post-Collapse. Whole worlds of carrion creatures sustaining themselves on the corpse of this vast Domain.","jdp_penroseWaitingLectureContPaolo:Continue",
jdp_penroseWaitingLectureBlacksiteOption,jdp_penroseTheare,"$global.jdp_exploredHiroc",,,"jdp_penroseWaitingLectureBlacksite:Enter the Theatre",
jdp_penroseWaitingLectureBlacksite,DialogOptionSelected,"$option == jdp_penroseWaitingLectureBlacksite","ShowPersonVisual false jdp_paolo","Pushing through the door you take a seat at the end of a row and look up to see an immense holo-projection of the Domain of Man, presumably pre-Collapse. The detail is staggering and the scale almost dizzying, the vastness of the Domain's former influence rotates before you, seemingly immutable despite the Collapse. The Academy databanks are almost impeccable, beside the pointed absence of the Persea Interfector site, everything you know to look for is accounted for. 

From the seat of power in Thuban through Aquila, Van Manaan and Polaris all the way to the Persean Sector and our closest neighbours in the Auriga Sector. 

It is humbling to think that all of those systems may be like Persea, bitterly fighting for survival post-Collapse. Whole worlds of carrion creatures sustaining themselves on the corpse of this vast Domain.","jdp_penroseWaitingLectureContPaolo:Continue",
jdp_penroseWaitingLectureContPaolo,DialogOptionSelected,"$option == jdp_penroseWaitingLectureContPaolo",,"An Academician dressed in an off colour Hegemony Naval uniform, as is a current fashion trend among the student body, stands at the front of the hall facilitating questions. 

You recognise the colours as of the Domain Sixth Battlegroup, but there is no way to know if that was the intention. It would be slightly strange if it was, the Domain Sixth Battlegroup is now mostly associated with Warlord Leonis in contemporary culture, his defection from the Sixth being the source of his Domain-era warships. 

A nametag pinned in place of a Hegemony Eagle states they are Professor Paolo Casiraghi of the Department of Domain History.","jdp_penroseWaitingLectureCont2:Continue",
jdp_penroseWaitingLectureCont2,DialogOptionSelected,"$option == jdp_penroseWaitingLectureCont2",,"""-Sir, I don't fully understand. You describe the Gates as allowing for asymmetric projection of military and economic power, but the Gates allow equal access from both destination and origin, they are by definition symmetrical chokepoints-""

Paolo interjects, firmly, but not rudely. ""Yes Umaru, in theory, but that misses the wider context of the Gate Network. From a tactical perspective there is no innate advantage to holding either side of a Gate, as each Gate only permits access to a single system."" 

They continue, ""however when in control of the wider network, as any gate can transit to any other, a single system with a large force economically independent of all other systems can asymmetrically exert power. Consider that each vassal system cannot survive without its logistic twin, Eventide and Chicomoztoc to give a more contemporary example, and it becomes clear why the Gate Network was an asymmetric force multiplier for the Domain.""","jdp_penroseWaitingLectureCont3:Continue",
jdp_penroseWaitingLectureCont3,DialogOptionSelected,"$option == jdp_penroseWaitingLectureCont3",,"The student, Umaru, rebukes the statement, ""but that is less an innate property of the Gates, and more a result of the way vassal systems were designed under the Domain colonial polity charters. I maintain the Gates themselves are symmetrical, it is the ability to exist independently of the Gates that is asymmetric.""

Both student and professor seem to be enjoying the rigors of academic debate, ""A very good point, but this is mostly a difference of framing. As the Domain built the Gates, I would hope you see that necessarily implies they serve the interests of the Domain by design. The core conceit is that the Domain seat of power on Thuban was not dependent on supplies from the Gate Network, while all vassal polities were, as was the intention of the terms of the colonial polity charter."" 

""This isn't an innate property of Gates, but the gates were implemented in such a way that centralised control in the hands of the Domain and therefore allowed them to asymmetrically exert influence.""","jdp_penroseWaitingLectureCont4:Continue",
jdp_penroseWaitingLectureCont4,DialogOptionSelected,"$option == jdp_penroseWaitingLectureCont4","SetTextHighlights ""Your datapad chimes cheerfully.""","The student goes to continue further, but the professor shuts them down politely. ""Regardless, I appreciate your input, Umaru, but unfortunately that is all we have time for today,""

""For those of you who, unlike Umaru here who has definitely been enjoying themselves, were thoroughly bored by the military history today you will be glad to hear we are moving on to the establishment of MINEX in the next lecture. I hope discussing the immense impact of the Exploratum on the modern Persean Sector will be more to your liking.""

""Thank you for your attendance, as always the Consolidated Omnibus of Domain History is recommended reading for this course, specifically chapters 109-230. I will see you next week, but am available for questions now or during my office hours."" The map of the domain collapses as the professor snaps a portable projector onto their wrist.

Your datapad chimes cheerfully.","jdp_penroseWaitingLectureTime:Check your datapad.",
jdp_penroseWaitingLectureTime,DialogOptionSelected,"$option == jdp_penroseWaitingLectureTime",,"A message from Gargoyle containing a positional marker pulses in red. You didn't know that was a feature, maybe its a Gargoyle original. 

The delta-level AI estimates the walk to [DATE NIGHT], another of Gargoyle's jokes, will take 11 minutes at average walking pace from your current location. 

You return to your shuttle, stolen knowledge obtained, to reconvene with your guards.","jdp_penroseGargoyleReturn:Follow Gargoyle's marker.",
jdp_penroseWaitingOptionAlvissUpset,jdp_penroseGargoyleWaitOption,"$global.jdp_upsetAlviss
!$jdp_penroseTriedAlviss",,,"jdp_penroseWaitingAlvissUpset:Open a commlink to Alviss Sebestyen.",
jdp_penroseWaitingAlvissUpset,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissUpset","$jdp_penroseTriedAlviss = true
FireAll jdp_penroseGargoyleWaitOption","The commlink simply hangs. Alviss doesn't answer.

It seems he doesn't want anything to do with you.",,
jdp_penroseWaitingOptionAlviss,jdp_penroseGargoyleWaitOption,"!$global.jdp_upsetAlviss",,,"jdp_penroseWaitingAlviss:Open a commlink to Alviss Sebestyen.",
jdp_penroseWaitingAlviss,DialogOptionSelected,"$option == jdp_penroseWaitingAlviss","ShowPersonVisual false sebestyen","The commlink connects almost immediately, ""Hello Captain! It's good to see you!"" Sebestyen says cheerfully. ""I received word you were here at the Academy, what is it you need?""","jdp_penroseWaitingAlvissHang:""I have some time to kill, want to hang out?""",
jdp_penroseWaitingAlvissHang,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissHang",,"Alviss beams, ""Of course Captain! I'll buzz you through to my office. Its... "" he looks down at his datapad, ""here!"" 

You hear the chime of a datapad through the commlink, and a moment later the noise is mirrored by your own, a positional marker was added to your map of the station labelled [ALVISS HANGOUT], the delta-level AI estimates the walk will take 3 minutes at average walking pace from the landing promenade.

""You can tell me some stories of your grand adventures! Oh it will be so fun! Hangout with a spacer captain!""","jdp_penroseWaitingAlvissCont:Continue",
jdp_penroseWaitingAlvissCont,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissCont","ShowImageVisual ""galatia_academy""","According to your map, Alviss Sebestyen, lone member of the 'Department of Hyperspace Physics Liaison Team', has an office sandwiched into a thin space at the end of their corridor. You suspect it might have once served a maintenance or janitorial role. 

You idly wonder why Alviss services requests from all of the Academy Departments when he is specifically attached to this one.","jdp_penroseWaitingAlvissCont2:Continue",
jdp_penroseWaitingAlvissCont2,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissCont2","ShowPersonVisual false sebestyen","As you turn onto the Department of Hyperspace Physics corridor you see Alviss waiting outside his office, he waves you over with a smile. You motion for your guards to wait here on the corner and idly wonder whether they will inadvertently terrorise a student coming by for visiting hours. ""Captain! Hello! Over here!"" 

When you get closer he performs some of the motions to shake your hand but then retracts it, seemingly out of nervousness. ","0:jdp_penroseWaitingAlvissShake:Try to shake his hand
1:jdp_penroseWaitingAlvissOpen:Continue",
jdp_penroseWaitingAlvissShake,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissShake","AdjustRepPerson sebestyen FRIENDLY 5","You extend your hand for Alviss to shake and smile, it takes him a few seconds to realise you are offering it to him, and yet a few more to actually act. He extends the wrong hand first, chuckles slightly out of nervousness and then finally succeeds. 

""It really is good to see you, Captain $playerLastName,"" the handshake is vigorous and heartfelt. 

To your surprise Sebestyen does not have the unmarred hands you would expect of an Academician, instead the weathered and rugged palms of a farmer. He probably hasn't done manual labour in a long time, but he definitely used to.","jdp_penroseWaitingAlvissOpen:Continue",
jdp_penroseWaitingAlvissOpen,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissOpen",,"Alviss opens the door and leads you inside. ""Welcome to my office!"" he exclaims. Your brain helpfully but uncharitably supplies that it is tiny, very thin, and profoundly sad, you smile regardless. He motions for you to sit at a frankly pathetic meeting table that is pushed up against the wall. 

Despite your initial assessment, the office is immensely endearing, You spy a scale model of a Buffalo and Apogee-class making gate transit on his desk, seemingly assembled and painted by hand out of forge-produced polycarbonate pieces. A bonsai tree, xenoflora you recognise as native to Chalcedon, is well kempt on a shelf behind his desk. 

You find your eyes lingering on a mission patch featuring the emblem of the Opis Chartery. Presumably from an old spacesuit, it has been carefully removed and framed on the wall. You don't recognise the name attached, and the symbology of the blue rose holds no meaning to you beyond representing a murdered world, but it looks old and weathered enough to be genuine.","jdp_penroseWaitingAlvissPatch:""What's with that patch?""
jdp_penroseWaitingAlvissSit:Sit down",
jdp_penroseWaitingAlvissPatch,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissPatch",,"""Oh! That belonged to one of my mothers, Cassandra Ancalet. She's gone now of course, and I didn't take her name."" He trails off and then after a moment lights up, its as if he realises he's truly proud of this history and wants to tell it, ""she was with the Opis Discovery Service. They were like you Captain! I guess?"" he seems unsure.

""They were an exploratory outfit, adventurers and astrocartographers! True heroes,"" he looks slightly sheepish ""at least to me. Going out there into the unknown to help reclaim the past and restore maps of the Persean Sector. Of course they stopped operating after..."" He tears up slightly, the fate of Opis is left unstated. 

""We were in orbit at the time, to see Cassie,"" he pauses. ""Chalcedon, was kind to us, as it was to all the refugees... But I always yearned to be here, in the institution closest in noble aim to the Discovery Service. And thanks to someone I never met, I got to live that dream,"" he smiles, ""I'm sorry Captain, that was probably a lot.""","jdp_penroseWaitingAlvissNice:""It's nice to hear about your history, Alviss.""
jdp_penroseWaitingAlvissMean:""Yeah, it really was...""",
jdp_penroseWaitingAlvissMean,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissMean","$jdp_penroseAlvissStoriesTold = 0 0
FireAll jdp_penroseAlvissStories
AdjustRepPerson sebestyen INHOSPITABLE -5","Alviss sort of crumples, collapsing back into himself like a blackhole. You suspect it would be less noticeable over a commlink, but in person you can almost physically see him shrink.

 ""I'm sorry,"" comes quietly. ""I won't bother you again."" 

""Anyway, enough about me. Lets talk about you Captain! I'm sure you've been on all kinds of adventures!""",,
jdp_penroseWaitingAlvissNice,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissNice","$jdp_penroseAlvissStoriesTold = 0 0
FireAll jdp_penroseAlvissStories","""Thank you,"" comes quietly. Alviss attempts to move on swiftly, it was odd how readily they volunteered all that, you didn't even really need to ask.

 ""Anyway, enough about me. Lets talk about you Captain! I'm sure you've been on all kinds of adventures!""",,
jdp_penroseWaitingAlvissSit,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissSit","$jdp_penroseAlvissStoriesTold = 0 0
FireAll jdp_penroseAlvissStories","You sit down at the meeting table opposite Alviss, you notice he bounces his leg underneath the table, likely some form of nervous tick.

 ""I'm sure you've been on all kinds of adventures, Captain! Let's talk! Dazzle me, tell me a story!""",,
jdp_penroseWaitingAlvissShroudOption,jdp_penroseAlvissStories,"$player.canMakeDwellerWeapons
!$jdp_penroseShroudChat","SetTooltip jdp_penroseWaitingAlvissShroud ""Tell Alviss about your battles against the entities that dwell in the abyssal lights.""",,"jdp_penroseWaitingAlvissShroud:""Ever hear about the Shroud?""",
jdp_penroseWaitingAlvissShroud,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissShroud","$jdp_penroseShroudChat = true
$jdp_penroseAlvissStoriesTold++
FireBest jdp_penroseAlvissTimesUp","You spin a tale of your expedition out in the Abyss, beyond the light of main-sequence stars. ""Something terrible lurks there! Entities that lie in wait within photospheres like the anglerfish of old-Earth! They come seeking human prey within the drive-bubbles of starships, storms that can hate and swirl within higher dimensions, striking with ancient and alien malice!""

Alviss can tell you're exaggerating for the sake of the story, at least on some level, but you're both having fun with it. ""Fascinating! How I wish we here at the Academy could study them. I know we sent expeditions out towards Orion but they never turned up anything like this."" You of course know why, but that would put a damper on the mood.

You also decide to leave out your plans for weaponising the entities, and how submitting a sample to the Academy would draw the Hegemony to the same project, you suspect Alviss wouldn't appreciate it.",,
jdp_penroseWaitingAlvissDuelWonOption,jdp_penroseAlvissStories,"$player.soe_wonDuel
!$jdp_penroseDuelWonChat","SetTooltip jdp_penroseWaitingAlvissDuelWon ""Tell Alviss about your misadventure on Eventide, defending your honour against Caspian Sang.""",,"jdp_penroseWaitingAlvissDuelWon:""Ever win a duel on Eventide?""",
jdp_penroseWaitingAlvissDuelWon,DialogOptionSelected,"$option == jdp_penroseWaitingAlvissDuelWon","$jdp_penroseDuelWonChat = true
$jdp_penroseAlvissStoriesTold++
FireBest jdp_penroseAlvissTimesUp","""A duel? In starships?"" he seems quite confused, you explain. ""Oh. With swords? How fanciful! What lead you to such a strange situation?"" You weave a tale out of the full context of the Eventide Ball. How the nefarious Caspian Sang, ""the knave!"" tried to set you up for social ostracisation from the Hegemony nobility, but with a quick wit you saw through the scheme. 

With the help of Neriene Rao of the most noble House Rao, hosts of the gathering and owners of your sword, you were able to turn the tides on Sang and defeat Cardona, his miserable lackey, in an honourable duel. ""Quite handily, and honourably, at least on my part,"" you add.

Alviss clearly found the story delightful, you get the impression he understands it was highly exaggerated but enjoyed it regardless. ""It's always nice when the good prevail Captain!""",,
jdp_penroseWaitingAlvissDuelLostOption,jdp_penroseAlvissStories,"$player.soe_lostDuel
!$jdp_penroseDuelLostChat","SetTooltip jdp_penroseWaitingAlvissDuelLost ""Tell Alviss about your misadventure on Eventide, defending your honour against Caspian Sang.""",,"jdp_penroseWaitingAlvissDuelLost:""Ever fight in a duel on Eventide?""",
