id,type,frame,magnitude,map,path
kyeltziv_suojus,ship,,,material,graphics/maps/material/ships/kyeltziv_suojus_material.png
kyeltziv_symDrone,ship,,,material,graphics/maps/material/ships/kyeltziv_symDrone_material.png
kyeltziv_targetingDrone,ship,,,material,graphics/maps/material/ships/kyeltziv_targetingDrone_material.png
kyeltziv_tarsus,ship,,,material,graphics/maps/material/ships/kyeltziv_tarsus_material.png
kyeltziv_tuike,ship,,,material,graphics/maps/material/ships/kyeltziv_tuike_material.png
kyeltziv_vahlia,ship,,,material,graphics/maps/material/ships/kyeltziv_vahlia_material.png
kyeltziv_valkyrie,ship,,,material,graphics/maps/material/ships/kyeltziv_valkyrie_material.png
kyeltziv_vartija,ship,,,material,graphics/maps/material/ships/kyeltziv_vartija_material.png
kyeltziv_vartio,ship,,,material,graphics/maps/material/ships/kyeltziv_vartio_material.png
kyeltziv_vassily,ship,,,material,graphics/maps/material/ships/kyeltziv_vassily_material.png
kyeltziv_vassily_p,ship,,,material,graphics/maps/material/ships/kyeltziv_vassily_p_material.png
kyeltziv_wolffia,ship,,,material,graphics/maps/material/ships/kyeltziv_wolffia_material.png
kyeltziv_xiezhi,ship,,,material,graphics/maps/material/ships/kyeltziv_xiezhi_material.png
kyeltziv_xinzang_ex,ship,,,material,graphics/maps/material/ships/kyeltziv_xinzang_ex_material.png
kyeltziv_xinzang,ship,,,material,graphics/maps/material/ships/kyeltziv_xinzang_material.png
kyeltziv_yinglong_ex,ship,,,material,graphics/maps/material/ships/kyeltziv_yinglong_ex_material.png
kyeltziv_yinglong,ship,,,material,graphics/maps/material/ships/kyeltziv_yinglong_material.png
kyeltziv_zlatko,ship,,,material,graphics/maps/material/ships/kyeltziv_zlatko_material.png
kyeltziv_zlatko_p,ship,,,material,graphics/maps/material/ships/kyeltziv_zlatko_p_material.png
kyeltziv_znatok,ship,,,material,graphics/maps/material/ships/kyeltziv_znatok_material.png
,,,,,
kyeltziv_bakot,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_bakot_hardpoint_material.png
kyeltziv_bakot,turret,,,material,graphics/maps/material/weapons/kyeltziv_bakot_turret_material.png
kyeltziv_bakot_pod,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_bakot_pod_hardpoint_material.png
kyeltziv_bakot_pod,turret,,,material,graphics/maps/material/weapons/kyeltziv_bakot_pod_turret_material.png
kyeltziv_bellisPod,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_bellisPod_hardpoint_material.png
kyeltziv_bellisPod,turret,,,material,graphics/maps/material/weapons/kyeltziv_bellisPod_turret_material.png
kyeltziv_bistoury,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_bistoury_base_material.png
kyeltziv_bistoury,turret,,,material,graphics/maps/material/weapons/kyeltziv_bistoury_base_material.png
kyeltziv_cranequin,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_cranequin_hardpoint_base_material.png
kyeltziv_cranequin,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_cranequin_hardpoint_recoil_material.png
kyeltziv_cranequin,turret,,,material,graphics/maps/material/weapons/kyeltziv_cranequin_turret_base_material.png
kyeltziv_cranequin,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_cranequin_turret_recoil_material.png
kyeltziv_cutting_laser,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_cutting_hardpoint_base_material.png
kyeltziv_cutting_laser,turret,,,material,graphics/maps/material/weapons/kyeltziv_cutting_turret_base_material.png
kyeltziv_heavy_discharger,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_discharger_h_hardpoint_base_material.png
kyeltziv_heavy_discharger,turret,,,material,graphics/maps/material/weapons/kyeltziv_discharger_h_turret_base_material.png
kyeltziv_light_discharger,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_discharger_l_hardpoint_base_material.png
kyeltziv_light_discharger,turret,,,material,graphics/maps/material/weapons/kyeltziv_discharger_l_turret_base_material.png
kyeltziv_avtomat_drumfire,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_drumfire_avtomat_hardpoint_material.png
kyeltziv_avtomat_drumfire,turret,,,material,graphics/maps/material/weapons/kyeltziv_drumfire_avtomat_turret_material.png
kyeltziv_esp_beam,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_esp_beam_hardpoint_base_material.png
kyeltziv_esp_beam,turret,,,material,graphics/maps/material/weapons/kyeltziv_esp_beam_turret_base_material.png
kyeltziv_esp_beam_light,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_esp_beam_hardpoint_base_material.png
kyeltziv_esp_beam_light,turret,,,material,graphics/maps/material/weapons/kyeltziv_esp_beam_turret_base_material.png
kyeltziv_buster,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_hardpoint_base_material.png
kyeltziv_buster,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_hardpoint_recoil_material.png
kyeltziv_buster,turret,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_turret_base_material.png
kyeltziv_buster,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_turret_recoil_material.png
kyeltziv_buster_compact,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_hardpoint_base_material.png
kyeltziv_buster_compact,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_hardpoint_recoil_material.png
kyeltziv_buster_compact,turret,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_turret_base_material.png
kyeltziv_buster_compact,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_turret_recoil_material.png
kyeltziv_buster_light,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_hardpoint_base_material.png
kyeltziv_buster_light,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_hardpoint_recoil_material.png
kyeltziv_buster_light,turret,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_turret_base_material.png
kyeltziv_buster_light,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusionBuster_turret_recoil_material.png
kyeltziv_fusionHoufnice,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_fusion_houfnice_hardpoint_base_material.png
kyeltziv_fusionHoufnice,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusion_houfnice_hardpoint_recoil_material.png
kyeltziv_fusionHoufnice,turret,,,material,graphics/maps/material/weapons/kyeltziv_fusion_houfnice_turret_base_material.png
kyeltziv_fusionHoufnice,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusion_houfnice_turret_recoil_material.png
kyeltziv_fusionHoufnice_plat,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_fusion_houfnice_hardpoint_base_material.png
kyeltziv_fusionHoufnice_plat,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusion_houfnice_hardpoint_recoil_material.png
kyeltziv_fusionHoufnice_plat,turret,,,material,graphics/maps/material/weapons/kyeltziv_fusion_houfnice_turret_base_material.png
kyeltziv_fusionHoufnice_plat,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_fusion_houfnice_turret_recoil_material.png
kyeltziv_galv_bombard,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_galvanicBombard_hardpoint_base_material.png
kyeltziv_galv_bombard,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_galvanicBombard_hardpoint_recoil_material.png
kyeltziv_galv_bombard,turret,,,material,graphics/maps/material/weapons/kyeltziv_galvanicBombard_turret_base_material.png
kyeltziv_galv_bombard,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_galvanicBombard_turret_recoil_material.png
kyeltziv_galv_hwz,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_galvanicHowitzer_hardpoint_base_material.png
kyeltziv_galv_hwz,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_galvanicHowitzer_hardpoint_recoil_material.png
kyeltziv_galv_hwz,turret,,,material,graphics/maps/material/weapons/kyeltziv_galvanicHowitzer_turret_base_material.png
kyeltziv_galv_hwz,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_galvanicHowitzer_turret_recoil_material.png
kyeltziv_galv_mortar,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_galvanic_mortar_base_material.png
kyeltziv_galv_mortar,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_galvanic_mortar_recoil_material.png
kyeltziv_garaj,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_garaj_hardpoint_material.png
kyeltziv_garaj,turret,,,material,graphics/maps/material/weapons/kyeltziv_garaj_turret_material.png
kyeltziv_graviton_sweeper,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_graviton_hardpoint_base_material.png
kyeltziv_graviton_sweeper,turret,,,material,graphics/maps/material/weapons/kyeltziv_graviton_turret_base_material.png
kyeltziv_graviton_sweeper_single,turret,,,material,graphics/maps/material/weapons/kyeltziv_graviton_single_base_material.png
kyeltziv_graviton_sweeper_single,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_graviton_single_base_material.png
kyeltziv_halke_array,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_halke_array_hardpoint_material.png
kyeltziv_halke_array,turret,,,material,graphics/maps/material/weapons/kyeltziv_halke_array_turret_material.png
kyeltziv_halke,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_halke_hardpoint_material.png
kyeltziv_halke,turret,,,material,graphics/maps/material/weapons/kyeltziv_halke_turret_material.png
kyeltziv_halke_pod,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_halke_pod_hardpoint_material.png
kyeltziv_halke_pod,turret,,,material,graphics/maps/material/weapons/kyeltziv_halke_pod_turret_material.png
kyeltziv_heavy_killCloud,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_heavyKillCloud_hardpoint_base_material.png
kyeltziv_heavy_killCloud,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_heavyKillCloud_hardpoint_recoil_material.png
kyeltziv_heavy_killCloud,turret,,,material,graphics/maps/material/weapons/kyeltziv_heavyKillCloud_turret_base_material.png
kyeltziv_heavy_killCloud,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_heavyKillCloud_turret_recoil_material.png
kyeltziv_ionRepeater,turret,,,material,graphics/maps/material/weapons/kyeltziv_ionRepeater_base_material.png
kyeltziv_ionRepeater,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_ionRepeater_base_material.png
kyeltziv_light_shock_driver,turret,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriver_base_material.png
kyeltziv_light_shock_driver,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriver_recoil_material.png
kyeltziv_light_shock_driver,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_kiilto_shockDriver_base_material.png
kyeltziv_light_shock_driver,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_kiilto_shockDriver_recoil_material.png
kyeltziv_light_shock_driver_sym_l,turret,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriver_base_material.png
kyeltziv_light_shock_driver_sym_l,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriver_recoil_material.png
kyeltziv_light_shock_driver_sym_l,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_kiilto_shockDriver_base_material.png
kyeltziv_light_shock_driver_sym_l,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_kiilto_shockDriver_recoil_material.png
kyeltziv_light_shock_driver_sym_r,turret,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriver_base_material.png
kyeltziv_light_shock_driver_sym_r,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriver_recoil_material.png
kyeltziv_light_shock_driver_sym_r,hardpoint,,,material,graphics/maps/material/ships/kyeltziv_ruslan_sym_shockDriver_base_material.png
kyeltziv_light_shock_driver_sym_r,hardpointbarrel,,,material,graphics/maps/material/ships/kyeltziv_ruslan_sym_shockDriver_recoil_material.png
kyeltziv_pieni,turret,,,material,graphics/maps/material/weapons/kyeltziv_kohta_turret_base_material.png
kyeltziv_pieni,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_kohta_turret_base_material.png
kyeltziv_galv_arquebus,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_lightGalvanicHowitzer_hardpoint_base_material.png
kyeltziv_galv_arquebus,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightGalvanicHowitzer_hardpoint_recoil_material.png
kyeltziv_galv_arquebus,turret,,,material,graphics/maps/material/weapons/kyeltziv_lightGalvanicHowitzer_turret_base_material.png
kyeltziv_galv_arquebus,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightGalvanicHowitzer_turret_recoil_material.png
kyeltziv_light_galv_hwz,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_lightGalvanicHowitzer_hardpoint_base_material.png
kyeltziv_light_galv_hwz,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightGalvanicHowitzer_hardpoint_recoil_material.png
kyeltziv_light_galv_hwz,turret,,,material,graphics/maps/material/weapons/kyeltziv_lightGalvanicHowitzer_turret_base_material.png
kyeltziv_light_galv_hwz,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightGalvanicHowitzer_turret_recoil_material.png
kyeltziv_light_killCloud,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_lightKillCloud_hardpoint_base_material.png
kyeltziv_light_killCloud,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightKillCloud_hardpoint_recoil_material.png
kyeltziv_light_killCloud,turret,,,material,graphics/maps/material/weapons/kyeltziv_lightKillCloud_turret_base_material.png
kyeltziv_light_killCloud,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightKillCloud_turret_recoil_material.png
kyeltziv_compact_shock_driver,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriverMod_hardpoint_base_material.png
kyeltziv_compact_shock_driver,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriverMod_hardpoint_recoil_material.png
kyeltziv_compact_shock_driver,turret,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriverMod_turret_base_material.png
kyeltziv_compact_shock_driver,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriverMod_turret_recoil_material.png
kyeltziv_compact_shock_driver_plat,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriverMod_hardpoint_base_material.png
kyeltziv_compact_shock_driver_plat,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriverMod_hardpoint_recoil_material.png
kyeltziv_compact_shock_driver_plat,turret,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriverMod_turret_base_material.png
kyeltziv_compact_shock_driver_plat,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lightShockDriverMod_turret_recoil_material.png
kyeltziv_lorentzTwin,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_lorentzTwin_hardpoint_base_material.png
kyeltziv_lorentzTwin,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lorentzTwin_hardpoint_recoil_material.png
kyeltziv_lorentzTwin,hardpointunder,,,material,graphics/maps/material/weapons/kyeltziv_lorentzTwin_hardpoint_under_material.png
kyeltziv_lorentzTwin,turret,,,material,graphics/maps/material/weapons/kyeltziv_lorentzTwin_turret_base_material.png
kyeltziv_lorentzTwin,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lorentzTwin_turret_recoil_material.png
kyeltziv_lorentzTwin,turretunder,,,material,graphics/maps/material/weapons/kyeltziv_lorentzTwin_turret_under_material.png
kyeltziv_lorentz,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_hardpoint_base_material.png
kyeltziv_lorentz,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_hardpoint_recoil_material.png
kyeltziv_lorentz,hardpointunder,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_hardpoint_under_material.png
kyeltziv_lorentz,turret,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_turret_base_material.png
kyeltziv_lorentz,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_turret_recoil_material.png
kyeltziv_lorentz,turretunder,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_turret_under_material.png
kyeltziv_lorentz_fragment,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_hardpoint_base_material.png
kyeltziv_lorentz_fragment,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_hardpoint_recoil_material.png
kyeltziv_lorentz_fragment,hardpointunder,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_hardpoint_under_material.png
kyeltziv_lorentz_fragment,turret,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_turret_base_material.png
kyeltziv_lorentz_fragment,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_turret_recoil_material.png
kyeltziv_lorentz_fragment,turretunder,,,material,graphics/maps/material/weapons/kyeltziv_lorentz_turret_under_material.png
kyeltziv_mauste,turret,,,material,graphics/maps/material/weapons/kyeltziv_mauste_xlrm_base_material.png
kyeltziv_mauste,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_mauste_xlrm_hardpoint_base_material.png
kyeltziv_mauste_sub,turret,,,material,graphics/maps/material/weapons/kyeltziv_mauste_xlrm_base_material.png
kyeltziv_mauste_sub,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_mauste_xlrm_hardpoint_base_material.png
kyeltziv_med_swarmer_p,turret,,,material,graphics/maps/material/weapons/kyeltziv_med_swarmer_p_material.png
kyeltziv_med_swarmer_p,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_med_swarmer_p_material.png
kyeltziv_microStutter,turret,,,material,graphics/maps/material/weapons/kyeltziv_microStutter_base_material.png
kyeltziv_microStutter,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_microStutter_base_material.png
kyeltziv_osteotome,turret,,,material,graphics/maps/material/weapons/kyeltziv_osteotome_base_material.png
kyeltziv_osteotome,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_osteotome_base_material.png
kyeltziv_packetRib,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_packetRib_hardpoint_base_material.png
kyeltziv_packetRib,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_packetRib_hardpoint_recoil_material.png
kyeltziv_packetRib,turret,,,material,graphics/maps/material/weapons/kyeltziv_packetRib_turret_base_material.png
kyeltziv_packetRib,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_packetRib_turret_recoil_material.png
kyeltziv_packet,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_packet_hardpoint_base_material.png
kyeltziv_packet,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_packet_hardpoint_recoil_material.png
kyeltziv_packet,turret,,,material,graphics/maps/material/weapons/kyeltziv_packet_turret_base_material.png
kyeltziv_packet,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_packet_turret_recoil_material.png
kyeltziv_packet_light,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_packet_hardpoint_base_material.png
kyeltziv_packet_light,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_packet_hardpoint_recoil_material.png
kyeltziv_packet_light,turret,,,material,graphics/maps/material/weapons/kyeltziv_packet_turret_base_material.png
kyeltziv_packet_light,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_packet_turret_recoil_material.png
kyeltziv_perennis_pack,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_perennis_pod_hardpoint_base_material.png
kyeltziv_perennis_pack,turret,,,material,graphics/maps/material/weapons/kyeltziv_perennis_pod_turret_base_material.png
kyeltziv_perennis_pod,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_perennis_pod_hardpoint_base_material.png
kyeltziv_perennis_pod,turret,,,material,graphics/maps/material/weapons/kyeltziv_perennis_pod_turret_base_material.png
kyeltziv_perennis_pod_plat,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_perennis_pod_hardpoint_base_material.png
kyeltziv_perennis_pod_plat,turret,,,material,graphics/maps/material/weapons/kyeltziv_perennis_pod_turret_base_material.png
kyeltziv_volley_driver,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_pyralid_shockDriver_base_material.png
kyeltziv_volley_driver,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_pyralid_shockDriver_recoil_material.png
kyeltziv_volley_driver,turret,,,material,graphics/maps/material/weapons/kyeltziv_volleyShockDriver_base_material.png
kyeltziv_volley_driver,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_volleyShockDriver_recoil_material.png
kyeltziv_driver_shrap,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_ruslan_p_shrapDriver_base_material.png
kyeltziv_driver_shrap,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_ruslan_p_shrapDriver_recoil_material.png
kyeltziv_driver_shrap,turret,,,material,graphics/maps/material/weapons/kyeltziv_ruslan_p_shrapDriver_codex_material.png
kyeltziv_driver,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_ruslan_shockDriver_base_material.png
kyeltziv_driver,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_ruslan_shockDriver_recoil_material.png
kyeltziv_driver,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockDriver_base_material.png
kyeltziv_driver,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockDriver_recoil_material.png
kyeltziv_shock_culverin,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_hardpoint_base_material.png
kyeltziv_shock_culverin,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_hardpoint_recoil_material.png
kyeltziv_shock_culverin,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_turret_base_material.png
kyeltziv_shock_culverin,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_turret_recoil_material.png
kyeltziv_shock_falconet,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_hardpoint_base_material.png
kyeltziv_shock_falconet,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_hardpoint_recoil_material.png
kyeltziv_shock_falconet,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_turret_base_material.png
kyeltziv_shock_falconet,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_turret_recoil_material.png
kyeltziv_shock_falconet_light,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_hardpoint_base_material.png
kyeltziv_shock_falconet_light,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_hardpoint_recoil_material.png
kyeltziv_shock_falconet_light,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_turret_base_material.png
kyeltziv_shock_falconet_light,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_turret_recoil_material.png
kyeltziv_shock_jezzail,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_hardpoint_base_material.png
kyeltziv_shock_jezzail,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_hardpoint_recoil_material.png
kyeltziv_shock_jezzail,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_turret_base_material.png
kyeltziv_shock_jezzail,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockCulverin_turret_recoil_material.png
kyeltziv_shock_fougasse,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shockFougasse_hardpoint_base_material.png
kyeltziv_shock_fougasse,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockFougasse_hardpoint_recoil_material.png
kyeltziv_shock_fougasse,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockFougasse_turret_base_material.png
kyeltziv_shock_fougasse,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockFougasse_turret_recoil_material.png
kyeltziv_shockMitrailleuse,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_base_material.png
kyeltziv_shockMitrailleuse,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_recoil_material.png
kyeltziv_shockMitrailleuse,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_base_material.png
kyeltziv_shockMitrailleuse,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_recoil_material.png
kyeltziv_shockMitrailleuseHeavy,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_heavy_base_material.png
kyeltziv_shockMitrailleuseHeavy,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_heavy_recoil_material.png
kyeltziv_shockMitrailleuseHeavy,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_heavy_base_material.png
kyeltziv_shockMitrailleuseHeavy,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_heavy_recoil_material.png
kyeltziv_shockMitrailleuseLight,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_small_base_material.png
kyeltziv_shockMitrailleuseLight,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_small_recoil_material.png
kyeltziv_shockMitrailleuseLight,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_small_base_material.png
kyeltziv_shockMitrailleuseLight,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockMitrailleuse_small_recoil_material.png
kyeltziv_shock_palliser,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shockPalliser_hardpoint_base_material.png
kyeltziv_shock_palliser,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockPalliser_hardpoint_recoil_material.png
kyeltziv_shock_palliser,turret,,,material,graphics/maps/material/weapons/kyeltziv_shockPalliser_turret_base_material.png
kyeltziv_shock_palliser,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_shockPalliser_turret_recoil_material.png
kyeltziv_shock_avtomat,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shock_avtomat_material.png
kyeltziv_shock_avtomat,turret,,,material,graphics/maps/material/weapons/kyeltziv_shock_avtomat_material.png
kyeltziv_shock_tapanca,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_shock_tapanca_material.png
kyeltziv_shock_tapanca,turret,,,material,graphics/maps/material/weapons/kyeltziv_shock_tapanca_material.png
kyeltziv_smart_blaster,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_smart_blaster_hardpoint_base_material.png
kyeltziv_smart_blaster,turret,,,material,graphics/maps/material/weapons/kyeltziv_smart_blaster_turret_base_material.png
kyeltziv_springald,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_springald_hardpoint_base_material.png
kyeltziv_springald,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_springald_hardpoint_recoil_material.png
kyeltziv_springald,turret,,,material,graphics/maps/material/weapons/kyeltziv_springald_turret_base_material.png
kyeltziv_springald,turretbarrel,,,material,graphics/maps/material/weapons/kyeltziv_springald_turret_recoil_material.png
kyeltziv_springald_light,hardpoint,,,material,graphics/maps/material/weapons/kyeltziv_springald_hardpoint_base_material.png
kyeltziv_springald_light,hardpointbarrel,,,material,graphics/maps/material/weapons/kyeltziv_springald_hardpoint_recoil_material.png
